d3mIndex,type,repeat,fold
6526,TRAIN,0,0
6527,TRAIN,0,0
6528,TRAIN,0,0
6529,TRAIN,0,0
6530,TRAIN,0,0
6531,TRAIN,0,0
6532,TRAIN,0,0
6533,TRAIN,0,0
6534,TRAIN,0,0
6535,TRAIN,0,0
6536,TRAIN,0,0
6537,TRAIN,0,0
6538,TRAIN,0,0
6539,TRAIN,0,0
6540,TRAIN,0,0
6541,TRAIN,0,0
6542,TRAIN,0,0
6543,TRAIN,0,0
6544,TRAIN,0,0
6545,TRAIN,0,0
6546,TRAIN,0,0
6547,TRAIN,0,0
6548,TRAIN,0,0
6549,TRAIN,0,0
6550,TRAIN,0,0
6551,TRAIN,0,0
6552,TRAIN,0,0
6553,TRAIN,0,0
6554,TRAIN,0,0
6555,TRAIN,0,0
6556,TRAIN,0,0
6557,TRAIN,0,0
6558,TRAIN,0,0
6559,TRAIN,0,0
6560,TRAIN,0,0
6561,TRAIN,0,0
6562,TRAIN,0,0
6563,TRAIN,0,0
6564,TRAIN,0,0
6565,TRAIN,0,0
6566,TRAIN,0,0
6567,TRAIN,0,0
6568,TRAIN,0,0
6569,TRAIN,0,0
6570,TRAIN,0,0
6571,TRAIN,0,0
6572,TRAIN,0,0
6573,TRAIN,0,0
6574,TRAIN,0,0
6575,TRAIN,0,0
6576,TRAIN,0,0
6577,TRAIN,0,0
6578,TRAIN,0,0
6579,TRAIN,0,0
6580,TRAIN,0,0
6581,TRAIN,0,0
6582,TRAIN,0,0
6583,TRAIN,0,0
6584,TRAIN,0,0
6585,TRAIN,0,0
6586,TRAIN,0,0
6587,TRAIN,0,0
6588,TRAIN,0,0
6589,TRAIN,0,0
6590,TRAIN,0,0
6591,TRAIN,0,0
6592,TRAIN,0,0
6593,TRAIN,0,0
6594,TRAIN,0,0
6595,TRAIN,0,0
6596,TRAIN,0,0
6597,TRAIN,0,0
6598,TRAIN,0,0
6599,TRAIN,0,0
6600,TRAIN,0,0
6601,TRAIN,0,0
6602,TRAIN,0,0
6603,TRAIN,0,0
6604,TRAIN,0,0
6605,TRAIN,0,0
6606,TRAIN,0,0
6607,TRAIN,0,0
6608,TRAIN,0,0
6609,TRAIN,0,0
6610,TRAIN,0,0
6611,TRAIN,0,0
6612,TRAIN,0,0
6613,TRAIN,0,0
6614,TRAIN,0,0
6615,TRAIN,0,0
6616,TRAIN,0,0
6617,TRAIN,0,0
6618,TRAIN,0,0
6619,TRAIN,0,0
6620,TRAIN,0,0
6621,TRAIN,0,0
6622,TRAIN,0,0
6623,TRAIN,0,0
6624,TRAIN,0,0
6625,TRAIN,0,0
6626,TRAIN,0,0
6627,TRAIN,0,0
6628,TRAIN,0,0
6629,TRAIN,0,0
6630,TRAIN,0,0
6631,TRAIN,0,0
6632,TRAIN,0,0
6633,TRAIN,0,0
6634,TRAIN,0,0
6635,TRAIN,0,0
6636,TRAIN,0,0
6637,TRAIN,0,0
6638,TRAIN,0,0
6639,TRAIN,0,0
6640,TRAIN,0,0
6641,TRAIN,0,0
6642,TRAIN,0,0
6643,TRAIN,0,0
6644,TRAIN,0,0
6645,TRAIN,0,0
6646,TRAIN,0,0
6647,TRAIN,0,0
6648,TRAIN,0,0
6649,TRAIN,0,0
6650,TRAIN,0,0
6651,TRAIN,0,0
6652,TRAIN,0,0
6653,TRAIN,0,0
6654,TRAIN,0,0
6655,TRAIN,0,0
6656,TRAIN,0,0
6657,TRAIN,0,0
6658,TRAIN,0,0
6659,TRAIN,0,0
6660,TRAIN,0,0
6661,TRAIN,0,0
6662,TRAIN,0,0
6663,TRAIN,0,0
6664,TRAIN,0,0
6665,TRAIN,0,0
6666,TRAIN,0,0
6667,TRAIN,0,0
6668,TRAIN,0,0
6669,TRAIN,0,0
6670,TRAIN,0,0
6671,TRAIN,0,0
6672,TRAIN,0,0
6673,TRAIN,0,0
6674,TRAIN,0,0
6675,TRAIN,0,0
6676,TRAIN,0,0
6677,TRAIN,0,0
6678,TRAIN,0,0
6679,TRAIN,0,0
6680,TRAIN,0,0
6681,TRAIN,0,0
6682,TRAIN,0,0
6683,TRAIN,0,0
6684,TRAIN,0,0
6685,TRAIN,0,0
6686,TRAIN,0,0
6687,TRAIN,0,0
6688,TRAIN,0,0
6689,TRAIN,0,0
6690,TRAIN,0,0
6691,TRAIN,0,0
6692,TRAIN,0,0
6693,TRAIN,0,0
6694,TRAIN,0,0
6695,TRAIN,0,0
6696,TRAIN,0,0
6697,TRAIN,0,0
6698,TRAIN,0,0
6699,TRAIN,0,0
6700,TRAIN,0,0
6701,TRAIN,0,0
6702,TRAIN,0,0
6703,TRAIN,0,0
6704,TRAIN,0,0
6705,TRAIN,0,0
6706,TRAIN,0,0
6707,TRAIN,0,0
6708,TRAIN,0,0
6709,TRAIN,0,0
6710,TRAIN,0,0
6711,TRAIN,0,0
6712,TRAIN,0,0
6713,TRAIN,0,0
6714,TRAIN,0,0
6715,TRAIN,0,0
6716,TRAIN,0,0
6717,TRAIN,0,0
6718,TRAIN,0,0
6719,TRAIN,0,0
6720,TRAIN,0,0
6721,TRAIN,0,0
6722,TRAIN,0,0
6723,TRAIN,0,0
6724,TRAIN,0,0
6725,TRAIN,0,0
6726,TRAIN,0,0
6727,TRAIN,0,0
6728,TRAIN,0,0
6729,TRAIN,0,0
6730,TRAIN,0,0
6731,TRAIN,0,0
6732,TRAIN,0,0
6733,TRAIN,0,0
6734,TRAIN,0,0
6735,TRAIN,0,0
6736,TRAIN,0,0
6737,TRAIN,0,0
6738,TRAIN,0,0
6739,TRAIN,0,0
6740,TRAIN,0,0
6741,TRAIN,0,0
6742,TRAIN,0,0
6743,TRAIN,0,0
6744,TRAIN,0,0
6745,TRAIN,0,0
6746,TRAIN,0,0
6747,TRAIN,0,0
6748,TRAIN,0,0
6749,TRAIN,0,0
6750,TRAIN,0,0
6751,TRAIN,0,0
6752,TRAIN,0,0
6753,TRAIN,0,0
6754,TRAIN,0,0
6755,TRAIN,0,0
6756,TRAIN,0,0
6757,TRAIN,0,0
6758,TRAIN,0,0
6759,TRAIN,0,0
6760,TRAIN,0,0
6761,TRAIN,0,0
6762,TRAIN,0,0
6763,TRAIN,0,0
6764,TRAIN,0,0
6765,TRAIN,0,0
6766,TRAIN,0,0
6767,TRAIN,0,0
6768,TRAIN,0,0
6769,TRAIN,0,0
6770,TRAIN,0,0
6771,TRAIN,0,0
6772,TRAIN,0,0
6773,TRAIN,0,0
6774,TRAIN,0,0
6775,TRAIN,0,0
6776,TRAIN,0,0
6777,TRAIN,0,0
6778,TRAIN,0,0
6779,TRAIN,0,0
6780,TRAIN,0,0
6781,TRAIN,0,0
6782,TRAIN,0,0
6783,TRAIN,0,0
6784,TRAIN,0,0
6785,TRAIN,0,0
6786,TRAIN,0,0
6787,TRAIN,0,0
6788,TRAIN,0,0
6789,TRAIN,0,0
6790,TRAIN,0,0
6791,TRAIN,0,0
6792,TRAIN,0,0
6793,TRAIN,0,0
6794,TRAIN,0,0
6795,TRAIN,0,0
6796,TRAIN,0,0
6797,TRAIN,0,0
6798,TRAIN,0,0
6799,TRAIN,0,0
6800,TRAIN,0,0
6801,TRAIN,0,0
6802,TRAIN,0,0
6803,TRAIN,0,0
6804,TRAIN,0,0
6805,TRAIN,0,0
6806,TRAIN,0,0
6807,TRAIN,0,0
6808,TRAIN,0,0
6809,TRAIN,0,0
6810,TRAIN,0,0
6811,TRAIN,0,0
6812,TRAIN,0,0
6813,TRAIN,0,0
6814,TRAIN,0,0
6815,TRAIN,0,0
6816,TRAIN,0,0
6817,TRAIN,0,0
6818,TRAIN,0,0
6819,TRAIN,0,0
6820,TRAIN,0,0
6821,TRAIN,0,0
6822,TRAIN,0,0
6823,TRAIN,0,0
6824,TRAIN,0,0
6825,TRAIN,0,0
6826,TRAIN,0,0
6827,TRAIN,0,0
6828,TRAIN,0,0
6829,TRAIN,0,0
6830,TRAIN,0,0
6831,TRAIN,0,0
6832,TRAIN,0,0
6833,TRAIN,0,0
6834,TRAIN,0,0
6835,TRAIN,0,0
6836,TRAIN,0,0
6837,TRAIN,0,0
6838,TRAIN,0,0
6839,TRAIN,0,0
6840,TRAIN,0,0
6841,TRAIN,0,0
6842,TRAIN,0,0
6843,TRAIN,0,0
6844,TRAIN,0,0
6845,TRAIN,0,0
6846,TRAIN,0,0
6847,TRAIN,0,0
6848,TRAIN,0,0
6849,TRAIN,0,0
6850,TRAIN,0,0
6851,TRAIN,0,0
6852,TRAIN,0,0
6853,TRAIN,0,0
6854,TRAIN,0,0
6855,TRAIN,0,0
6856,TRAIN,0,0
6857,TRAIN,0,0
6858,TRAIN,0,0
6859,TRAIN,0,0
6860,TRAIN,0,0
6861,TRAIN,0,0
6862,TRAIN,0,0
6863,TRAIN,0,0
6864,TRAIN,0,0
6865,TRAIN,0,0
6866,TRAIN,0,0
6867,TRAIN,0,0
6868,TRAIN,0,0
6869,TRAIN,0,0
6870,TRAIN,0,0
6871,TRAIN,0,0
6872,TRAIN,0,0
6873,TRAIN,0,0
6874,TRAIN,0,0
6875,TRAIN,0,0
6876,TRAIN,0,0
6877,TRAIN,0,0
6878,TRAIN,0,0
6879,TRAIN,0,0
6880,TRAIN,0,0
6881,TRAIN,0,0
6882,TRAIN,0,0
6883,TRAIN,0,0
6884,TRAIN,0,0
6885,TRAIN,0,0
6886,TRAIN,0,0
6887,TRAIN,0,0
6888,TRAIN,0,0
6889,TRAIN,0,0
6890,TRAIN,0,0
6891,TRAIN,0,0
6892,TRAIN,0,0
6893,TRAIN,0,0
6894,TRAIN,0,0
6895,TRAIN,0,0
6896,TRAIN,0,0
6897,TRAIN,0,0
6898,TRAIN,0,0
6899,TRAIN,0,0
6900,TRAIN,0,0
6901,TRAIN,0,0
6902,TRAIN,0,0
6903,TRAIN,0,0
6904,TRAIN,0,0
6905,TRAIN,0,0
6906,TRAIN,0,0
6907,TRAIN,0,0
6908,TRAIN,0,0
6909,TRAIN,0,0
6910,TRAIN,0,0
6911,TRAIN,0,0
6912,TRAIN,0,0
6913,TRAIN,0,0
6914,TRAIN,0,0
6915,TRAIN,0,0
6916,TRAIN,0,0
6917,TRAIN,0,0
6918,TRAIN,0,0
6919,TRAIN,0,0
6920,TRAIN,0,0
6921,TRAIN,0,0
6922,TRAIN,0,0
6923,TRAIN,0,0
6924,TRAIN,0,0
6925,TRAIN,0,0
6926,TRAIN,0,0
6927,TRAIN,0,0
6928,TRAIN,0,0
6929,TRAIN,0,0
6930,TRAIN,0,0
6931,TRAIN,0,0
6932,TRAIN,0,0
6933,TRAIN,0,0
6934,TRAIN,0,0
6935,TRAIN,0,0
6936,TRAIN,0,0
6937,TRAIN,0,0
6938,TRAIN,0,0
6939,TRAIN,0,0
6940,TRAIN,0,0
6941,TRAIN,0,0
6942,TRAIN,0,0
6943,TRAIN,0,0
6944,TRAIN,0,0
6945,TRAIN,0,0
6946,TRAIN,0,0
6947,TRAIN,0,0
6948,TRAIN,0,0
6949,TRAIN,0,0
6950,TRAIN,0,0
6951,TRAIN,0,0
6952,TRAIN,0,0
6953,TRAIN,0,0
6954,TRAIN,0,0
6955,TRAIN,0,0
6956,TRAIN,0,0
6957,TRAIN,0,0
6958,TRAIN,0,0
6959,TRAIN,0,0
6960,TRAIN,0,0
6961,TRAIN,0,0
6962,TRAIN,0,0
6963,TRAIN,0,0
6964,TRAIN,0,0
6965,TRAIN,0,0
6966,TRAIN,0,0
6967,TRAIN,0,0
6968,TRAIN,0,0
6969,TRAIN,0,0
6970,TRAIN,0,0
6971,TRAIN,0,0
6972,TRAIN,0,0
6973,TRAIN,0,0
6974,TRAIN,0,0
6975,TRAIN,0,0
6976,TRAIN,0,0
6977,TRAIN,0,0
6978,TRAIN,0,0
6979,TRAIN,0,0
6980,TRAIN,0,0
6981,TRAIN,0,0
6982,TRAIN,0,0
6983,TRAIN,0,0
6984,TRAIN,0,0
6985,TRAIN,0,0
6986,TRAIN,0,0
6987,TRAIN,0,0
6988,TRAIN,0,0
6989,TRAIN,0,0
6990,TRAIN,0,0
6991,TRAIN,0,0
6992,TRAIN,0,0
6993,TRAIN,0,0
6994,TRAIN,0,0
6995,TRAIN,0,0
6996,TRAIN,0,0
6997,TRAIN,0,0
6998,TRAIN,0,0
6999,TRAIN,0,0
7000,TRAIN,0,0
7001,TRAIN,0,0
7002,TRAIN,0,0
7003,TRAIN,0,0
7004,TRAIN,0,0
7005,TRAIN,0,0
7006,TRAIN,0,0
7007,TRAIN,0,0
7008,TRAIN,0,0
7009,TRAIN,0,0
7010,TRAIN,0,0
7011,TRAIN,0,0
7012,TRAIN,0,0
7013,TRAIN,0,0
7014,TRAIN,0,0
7015,TRAIN,0,0
7016,TRAIN,0,0
7017,TRAIN,0,0
7018,TRAIN,0,0
7019,TRAIN,0,0
7020,TRAIN,0,0
7021,TRAIN,0,0
7022,TRAIN,0,0
7023,TRAIN,0,0
7024,TRAIN,0,0
7025,TRAIN,0,0
7026,TRAIN,0,0
